## [iView]
## Converted from:	I:\pp23671_task1.idf
## Date:	01.01.2019 17:13:17
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	50
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	30909                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	pp23671
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1280	1024
## Calibration Point 0:	Position(448;512)
## Calibration Point 1:	Position(832;512)
## Calibration Point 2:	Position(256;204)
## Calibration Point 3:	Position(1024;204)
## Calibration Point 4:	Position(256;819)
## Calibration Point 5:	Position(1024;819)
## Calibration Point 6:	Position(640;204)
## Calibration Point 7:	Position(640;819)
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## System ID:	IVIEW
## Operating System :	5.1
## iView X Version:	2.4.33
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RAW, DIAMETER, CR, POR, QUALITY, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	L Dia X [px]	L Dia Y [px]	L CR1 X [px]	L CR1 Y [px]	L POR X [px]	L POR Y [px]	Timing	Pupil Confidence	Trigger	Frame	Aux1
36007930002	SMP	1	141.97	158.77	21.44	23.70	173.60	164.01	0.00	0.00	0	0	0		
36007950030	SMP	1	141.93	158.80	21.58	23.56	173.43	164.26	0.00	0.00	0	0	0		
36007969997	SMP	1	141.58	158.77	22.47	23.63	173.41	164.45	0.00	0.00	0	0	0		
36007990029	SMP	1	142.10	158.79	20.67	22.67	152.81	132.40	0.00	0.00	0	0	0		
36008009998	SMP	1	141.68	158.74	21.36	23.72	152.89	132.24	0.00	0.00	0	0	0		
36008030032	SMP	1	141.94	158.73	20.80	22.75	173.53	164.51	0.00	0.00	0	0	0		
36008049997	SMP	1	141.80	158.61	22.24	22.78	173.64	163.51	0.00	0.00	0	0	0		
36008070028	SMP	1	140.92	158.31	21.32	23.68	173.24	163.40	0.00	0.00	0	0	0		
36008089996	SMP	1	140.98	158.07	21.46	23.64	173.32	163.08	0.00	0.00	0	0	0		
36008110030	SMP	1	140.85	157.99	22.46	23.65	152.53	132.79	0.00	0.00	0	0	0		
36008129994	SMP	1	141.46	157.97	19.96	23.62	173.48	163.46	0.00	0.00	0	0	0		
36008150029	SMP	1	141.03	158.01	21.58	23.63	150.22	134.95	0.00	0.00	0	0	0		
36008169994	SMP	1	141.34	158.12	20.76	22.82	173.51	163.03	0.00	0.00	0	0	0		
36008190026	SMP	1	141.73	158.26	21.20	23.57	173.33	163.46	0.00	0.00	0	0	0		
36008209996	SMP	1	141.26	158.35	21.51	22.66	173.44	163.80	0.00	0.00	0	0	100		
36008230027	SMP	1	141.57	158.40	22.27	22.68	173.50	163.86	0.00	0.00	0	0	100		
36008249994	SMP	1	141.53	158.43	20.53	22.68	173.50	163.97	0.00	0.00	0	0	0		
36008270023	SMP	1	141.20	158.35	21.23	23.55	152.72	132.34	0.00	0.00	0	0	0		
36008289990	SMP	1	141.39	158.30	20.57	22.76	173.39	163.18	0.00	0.00	0	0	0		
36008310022	SMP	1	141.58	158.32	20.53	23.59	173.22	163.32	0.00	0.00	0	0	0		
36008329991	SMP	1	142.15	155.67	19.00	16.66	167.31	160.73	0.00	0.00	0	0	0		
36008350021	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36008369990	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36008390024	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36008409991	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36008430022	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36008449988	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36008470014	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36008489985	SMP	1	141.77	156.12	16.11	16.53	143.16	132.47	0.00	0.00	0	0	0		
36008510018	SMP	1	141.96	157.75	18.31	18.68	171.44	158.09	0.00	0.00	0	0	0		
36008529985	SMP	1	141.91	157.79	19.57	20.72	171.88	158.76	0.00	0.00	0	0	0		
36008550017	SMP	1	141.91	159.17	19.91	21.60	172.49	160.99	0.00	0.00	0	0	0		
36008569986	SMP	1	141.73	158.71	20.38	21.75	153.10	132.23	0.00	0.00	0	0	0		
36008590017	SMP	1	141.26	159.06	21.42	22.51	152.98	132.61	0.00	0.00	0	0	0		
36008609987	SMP	1	141.83	159.24	21.33	22.64	172.85	163.01	0.00	0.00	0	0	0		
36008630015	SMP	1	141.37	159.41	21.42	22.71	172.69	163.87	0.00	0.00	0	0	0		
36008649984	SMP	1	141.64	159.53	21.45	22.68	173.03	163.53	0.00	0.00	0	0	0		
36008670018	SMP	1	141.45	159.59	22.24	22.76	172.81	163.59	0.00	0.00	0	0	0		
36008689987	SMP	1	141.52	159.52	20.68	22.65	173.01	163.82	0.00	0.00	0	0	0		
36008710016	SMP	1	141.06	159.37	22.39	23.67	142.85	132.00	0.00	0.00	0	0	0		
36008729981	SMP	1	141.32	159.39	22.32	22.74	172.98	164.43	0.00	0.00	0	0	0		
36008750014	SMP	1	141.45	159.50	20.76	23.59	172.68	164.46	0.00	0.00	0	0	0		
36008769981	SMP	1	141.05	159.52	21.43	22.73	172.82	164.38	0.00	0.00	0	0	0		
36008790012	SMP	1	140.56	159.54	22.54	22.77	172.68	164.52	0.00	0.00	0	0	0		
36008809981	SMP	1	140.87	159.67	22.40	23.65	173.14	164.68	0.00	0.00	0	0	0		
36008830012	SMP	1	141.19	159.78	22.29	22.67	173.29	164.88	0.00	0.00	0	0	0		
36008849983	SMP	1	141.08	159.84	22.38	23.76	152.31	133.30	0.00	0.00	0	0	0		
36008870013	SMP	1	141.03	159.88	21.48	22.77	173.39	165.72	0.00	0.00	0	0	0		
36008889978	SMP	1	140.84	159.82	21.60	23.69	173.28	165.29	0.00	0.00	0	0	0		
36008910014	SMP	1	141.27	159.73	22.31	23.58	172.72	164.87	0.00	0.00	0	0	0		
36008929978	SMP	1	140.93	159.49	21.51	23.49	172.93	164.45	0.00	0.00	0	0	0		
36008950008	SMP	1	140.64	159.40	22.30	23.58	173.02	164.51	0.00	0.00	0	0	0		
36008969973	SMP	1	141.09	159.64	21.47	23.72	147.76	132.52	0.00	0.00	0	0	0		
36008990011	SMP	1	140.83	159.84	22.37	22.63	144.88	129.75	0.00	0.00	0	0	0		
36009009977	SMP	1	141.27	159.92	21.39	23.63	173.03	164.92	0.00	0.00	0	0	0		
36009030005	SMP	1	140.75	159.78	22.51	23.76	152.07	133.65	0.00	0.00	0	0	0		
36009049978	SMP	1	141.08	159.57	21.46	22.65	173.25	164.50	0.00	0.00	0	0	0		
36009070007	SMP	1	141.08	159.42	21.42	23.69	152.63	133.38	0.00	0.00	0	0	0		
36009089973	SMP	1	141.12	159.21	22.21	23.76	143.72	128.57	0.00	0.00	0	0	0		
36009110008	SMP	1	141.04	159.14	21.60	23.76	173.34	165.13	0.00	0.00	0	0	0		
36009129973	SMP	1	141.32	159.31	20.53	22.61	173.04	164.74	0.00	0.00	0	0	0		
36009150004	SMP	1	141.05	159.43	21.53	23.57	173.25	164.68	0.00	0.00	0	0	0		
36009169973	SMP	1	141.08	159.36	21.52	22.66	152.52	133.01	0.00	0.00	0	0	0		
36009190007	SMP	1	141.33	159.46	20.65	23.59	173.61	165.77	0.00	0.00	0	0	0		
36009209970	SMP	1	141.18	159.52	20.69	22.70	143.32	129.00	0.00	0.00	0	0	100		
36009230002	SMP	1	141.10	159.51	21.51	23.69	173.30	165.45	0.00	0.00	0	0	100		
36009249971	SMP	1	141.36	159.72	21.50	23.51	173.46	165.10	0.00	0.00	0	0	0		
36009270002	SMP	1	141.35	159.85	21.50	22.73	173.36	164.82	0.00	0.00	0	0	0		
36009289972	SMP	1	141.33	159.83	20.47	23.66	173.54	164.71	0.00	0.00	0	0	0		
36009310001	SMP	1	141.50	159.87	20.59	22.63	173.49	164.99	0.00	0.00	0	0	0		
36009329968	SMP	1	140.88	159.74	21.26	22.75	152.89	133.17	0.00	0.00	0	0	0		
36009349999	SMP	1	141.30	159.67	20.69	22.79	152.92	133.58	0.00	0.00	0	0	0		
36009369969	SMP	1	141.45	159.74	20.51	22.61	173.64	164.65	0.00	0.00	0	0	0		
36009390000	SMP	1	141.26	159.67	20.66	22.67	149.42	136.24	0.00	0.00	0	0	0		
36009409969	SMP	1	140.41	159.74	20.76	21.64	173.49	164.92	0.00	0.00	0	0	0		
36009430001	SMP	1	140.24	159.77	21.59	22.67	173.48	165.47	0.00	0.00	0	0	0		
36009449966	SMP	1	140.18	159.71	20.45	21.67	173.39	164.07	0.00	0.00	0	0	0		
36009470000	SMP	1	140.36	159.74	21.57	22.70	173.49	165.48	0.00	0.00	0	0	0		
36009489965	SMP	1	140.35	159.71	21.49	22.61	173.18	165.10	0.00	0.00	0	0	0		
36009509999	SMP	1	140.24	159.68	21.36	22.69	173.20	164.75	0.00	0.00	0	0	0		
36009529964	SMP	1	140.31	159.72	21.37	21.83	145.68	132.61	0.00	0.00	0	0	0		
36009549998	SMP	1	140.33	159.71	21.46	22.66	152.27	133.85	0.00	0.00	0	0	0		
36009569963	SMP	1	140.56	159.80	21.16	22.62	142.67	129.66	0.00	0.00	0	0	0		
36009589997	SMP	1	140.51	159.89	20.64	22.60	173.24	165.22	0.00	0.00	0	0	0		
36009609966	SMP	1	140.31	159.97	21.59	22.67	173.42	165.19	0.00	0.00	0	0	0		
36009629994	SMP	1	140.59	160.10	20.58	22.74	152.87	133.99	0.00	0.00	0	0	0		
36009649961	SMP	1	141.09	160.10	21.52	21.74	144.39	129.71	0.00	0.00	0	0	0		
36009669996	SMP	1	141.70	159.91	20.44	22.76	173.51	164.99	0.00	0.00	0	0	0		
36009689964	SMP	1	141.43	159.78	20.55	22.66	173.43	164.64	0.00	0.00	0	0	0		
36009709992	SMP	1	141.45	159.82	20.76	22.73	151.97	134.06	0.00	0.00	0	0	0		
36009729960	SMP	1	141.41	159.65	20.59	22.78	173.44	164.74	0.00	0.00	0	0	0		
36009749995	SMP	1	141.61	159.59	20.57	23.55	173.29	165.09	0.00	0.00	0	0	0		
36009769958	SMP	1	141.46	159.66	20.47	22.73	173.22	165.23	0.00	0.00	0	0	0		
36009789993	SMP	1	140.94	159.80	20.37	22.63	173.00	165.25	0.00	0.00	0	0	0		
36009809961	SMP	1	141.32	159.91	21.42	23.63	143.85	130.11	0.00	0.00	0	0	0		
36009829993	SMP	1	141.10	159.77	21.40	22.78	173.41	165.71	0.00	0.00	0	0	0		
36009849958	SMP	1	141.27	159.73	21.45	22.72	173.40	164.59	0.00	0.00	0	0	0		
36009869989	SMP	1	141.11	159.75	21.49	22.66	173.29	165.63	0.00	0.00	0	0	0		
36009889951	SMP	1	141.29	159.86	20.63	23.66	173.58	165.45	0.00	0.00	0	0	0		
36009909988	SMP	1	141.28	159.88	21.48	22.80	141.25	127.37	0.00	0.00	0	0	0		
36009929956	SMP	1	141.18	159.94	21.42	23.56	173.38	165.17	0.00	0.00	0	0	0		
36009949988	SMP	1	141.70	160.10	20.79	22.68	173.22	165.27	0.00	0.00	0	0	0		
36009969957	SMP	1	141.63	160.21	21.41	22.59	173.51	165.18	0.00	0.00	0	0	0		
36009989989	SMP	1	140.87	160.27	22.41	23.73	173.18	165.13	0.00	0.00	0	0	0		
36010009955	SMP	1	141.06	160.10	21.61	23.64	173.50	165.38	0.00	0.00	0	0	0		
36010029987	SMP	1	141.00	160.01	22.50	22.69	173.30	165.57	0.00	0.00	0	0	0		
36010049956	SMP	1	141.48	159.91	22.25	23.69	173.44	165.21	0.00	0.00	0	0	9		
36010069987	SMP	1	141.01	159.67	22.35	23.60	173.36	164.96	0.00	0.00	0	0	9		
36010089947	SMP	1	141.00	159.63	21.62	23.64	151.92	133.36	0.00	0.00	0	0	0		
36010109984	SMP	1	140.88	159.90	22.54	23.69	173.39	165.76	0.00	0.00	0	0	0		
36010129952	SMP	1	140.65	160.01	22.45	23.61	148.03	133.51	0.00	0.00	0	0	0		
36010149982	SMP	1	140.67	159.91	23.22	23.71	152.20	133.49	0.00	0.00	0	0	0		
36010169950	SMP	1	140.91	159.86	22.49	23.74	159.34	172.48	0.00	0.00	0	0	0		
36010189983	SMP	1	141.15	159.90	21.47	22.85	173.18	165.33	0.00	0.00	0	0	0		
36010209950	SMP	1	141.16	159.81	22.98	23.64	173.31	165.11	0.00	0.00	0	0	100		
36010229985	SMP	1	141.16	160.48	21.43	23.74	173.43	165.30	0.00	0.00	0	0	100		
36010249949	SMP	1	141.18	159.94	21.59	23.70	152.50	133.93	0.00	0.00	0	0	0		
36010269981	SMP	1	140.97	160.24	21.43	23.64	173.45	166.23	0.00	0.00	0	0	0		
36010289951	SMP	1	140.91	160.40	22.47	23.72	173.63	166.01	0.00	0.00	0	0	0		
36010309982	SMP	1	141.16	160.49	21.66	23.68	173.68	165.94	0.00	0.00	0	0	0		
36010329948	SMP	1	141.01	160.51	21.67	22.69	173.42	165.85	0.00	0.00	0	0	0		
36010349981	SMP	1	141.25	160.41	21.45	23.60	145.49	131.87	0.00	0.00	0	0	0		
36010369945	SMP	1	140.97	160.11	21.43	23.62	173.40	165.11	0.00	0.00	0	0	0		
36010389981	SMP	1	141.21	159.94	21.42	22.73	152.79	133.82	0.00	0.00	0	0	0		
36010409945	SMP	1	141.02	159.83	21.39	23.68	145.08	131.42	0.00	0.00	0	0	0		
36010429978	SMP	1	143.27	159.91	21.63	23.62	173.69	164.57	0.00	0.00	0	0	0		
36010449941	SMP	1	143.44	160.15	20.64	24.55	173.79	165.81	0.00	0.00	0	0	0		
36010469979	SMP	1	143.46	160.15	22.05	23.67	144.41	132.78	0.00	0.00	0	0	0		
36010489944	SMP	1	143.43	160.15	22.31	24.52	173.50	164.99	0.00	0.00	0	0	0		
36010509975	SMP	1	143.33	160.19	20.62	22.81	173.60	165.16	0.00	0.00	0	0	0		
36010529949	SMP	1	143.42	160.09	21.51	23.73	173.81	165.08	0.00	0.00	0	0	0		
36010549977	SMP	1	143.38	160.03	20.61	22.74	173.56	165.19	0.00	0.00	0	0	0		
36010569942	SMP	1	143.43	159.95	21.46	23.73	173.63	165.16	0.00	0.00	0	0	0		
36010589973	SMP	1	143.22	160.00	20.75	23.69	173.64	165.80	0.00	0.00	0	0	0		
36010609944	SMP	1	143.30	160.15	20.65	23.63	173.71	165.18	0.00	0.00	0	0	0		
36010629976	SMP	1	143.12	160.10	20.86	23.66	152.98	134.17	0.00	0.00	0	0	200		
36010649939	SMP	1	143.55	159.96	21.46	23.63	173.50	165.04	0.00	0.00	0	0	201		
36010669971	SMP	1	143.30	159.87	20.67	22.65	153.37	134.00	0.00	0.00	0	0	208		
36010689945	SMP	1	143.09	159.76	20.90	23.60	145.82	131.83	0.00	0.00	0	0	208		
36010709970	SMP	1	143.27	159.53	22.23	23.62	173.70	165.37	0.00	0.00	0	0	200		
36010729941	SMP	1	143.46	159.35	20.57	22.62	153.19	132.73	0.00	0.00	0	0	200		
36010749971	SMP	1	143.61	159.16	21.21	22.73	173.68	165.09	0.00	0.00	0	0	200		
36010769939	SMP	1	143.24	159.16	20.89	22.64	173.60	164.25	0.00	0.00	0	0	200		
36010789969	SMP	1	142.92	159.32	19.40	22.67	173.33	164.49	0.00	0.00	0	0	200		
36010809936	SMP	1	143.36	159.20	20.61	21.67	152.94	132.54	0.00	0.00	0	0	200		
36010829971	SMP	1	143.32	159.04	20.66	22.65	153.49	132.64	0.00	0.00	0	0	200		
36010849935	SMP	1	143.50	158.85	20.56	22.63	174.02	163.86	0.00	0.00	0	0	0		
36010869967	SMP	1	143.57	158.63	19.81	22.60	174.12	164.24	0.00	0.00	0	0	0		
36010889938	SMP	1	143.50	158.54	20.44	22.73	153.28	131.96	0.00	0.00	0	0	0		
36010909966	SMP	1	143.49	158.60	20.76	22.68	153.47	132.51	0.00	0.00	0	0	0		
36010929935	SMP	1	143.37	158.68	20.47	22.66	173.86	163.06	0.00	0.00	0	0	0		
36010949965	SMP	1	143.59	158.74	19.80	22.66	153.96	132.77	0.00	0.00	0	0	0		
36010969936	SMP	1	143.65	158.01	19.91	20.62	154.59	127.26	0.00	0.00	0	0	0		
36010989964	SMP	1	142.97	155.48	15.56	13.37	171.29	127.24	0.00	0.00	0	0	0		
36011009932	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011029967	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011049932	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011069963	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011089930	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011109961	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011129930	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011149962	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011169928	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0		
36011189961	SMP	1	140.89	156.49	16.96	17.54	170.90	155.03	0.00	0.00	0	0	0		
36011209928	SMP	1	140.65	156.67	19.59	19.62	171.19	156.46	0.00	0.00	0	0	100		
36011229963	SMP	1	140.69	157.84	20.64	20.72	171.61	157.78	0.00	0.00	0	0	100		
36011249927	SMP	1	139.91	157.72	22.25	20.74	171.80	158.13	0.00	0.00	0	0	0		
36011269961	SMP	1	140.40	158.09	21.34	21.59	171.92	159.76	0.00	0.00	0	0	0		
36011289929	SMP	1	140.05	158.39	22.49	21.77	151.31	132.40	0.00	0.00	0	0	0		
36011309957	SMP	1	140.24	158.52	22.44	22.58	172.50	161.00	0.00	0.00	0	0	0		
36011329926	SMP	1	139.72	158.38	22.52	22.68	172.29	160.82	0.00	0.00	0	0	0		
36011349956	SMP	1	139.95	158.32	22.33	22.60	172.26	161.15	0.00	0.00	0	0	0		
36011369925	SMP	1	140.05	158.32	21.87	22.66	172.29	161.18	0.00	0.00	0	0	0		
36011389958	SMP	1	140.04	158.24	21.60	23.55	172.49	162.00	0.00	0.00	0	0	0		
36011409927	SMP	1	139.63	158.16	22.57	23.43	172.45	161.68	0.00	0.00	0	0	0		
36011429958	SMP	1	139.64	158.10	22.43	23.53	172.54	161.97	0.00	0.00	0	0	0		
36011449922	SMP	1	140.74	157.99	22.50	23.69	152.14	131.68	0.00	0.00	0	0	0		
36011469955	SMP	1	142.78	157.75	21.42	22.74	151.97	132.84	0.00	0.00	0	0	0		
36011489925	SMP	1	142.62	157.72	20.46	23.56	154.46	131.40	0.00	0.00	0	0	0		
36011509956	SMP	1	142.57	157.72	21.24	24.67	153.11	132.00	0.00	0.00	0	0	0		
36011529926	SMP	1	142.59	157.68	20.85	23.66	173.01	161.94	0.00	0.00	0	0	0		
36011549953	SMP	1	142.59	157.65	21.37	24.56	172.90	162.28	0.00	0.00	0	0	0		
36011569920	SMP	1	142.80	157.62	21.35	23.76	173.16	161.95	0.00	0.00	0	0	0		
36011589951	SMP	1	142.39	157.75	22.26	24.53	153.18	132.00	0.00	0.00	0	0	0		
36011609922	SMP	1	142.57	157.84	20.44	23.68	146.93	131.29	0.00	0.00	0	0	0		
36011629952	SMP	1	142.79	157.96	21.55	23.75	142.65	129.38	0.00	0.00	0	0	0		
36011649918	SMP	1	142.25	158.08	21.39	24.53	173.29	162.76	0.00	0.00	0	0	0		
36011669949	SMP	1	142.77	158.11	20.66	23.67	173.31	163.09	0.00	0.00	0	0	0		
36011689919	SMP	1	142.51	158.03	20.77	23.60	153.87	131.80	0.00	0.00	0	0	0		
36011709950	SMP	1	142.40	158.00	21.33	23.71	173.24	163.05	0.00	0.00	0	0	0		
36011729917	SMP	1	142.22	157.99	22.24	23.69	173.37	162.89	0.00	0.00	0	0	0		
36011749948	SMP	1	142.52	157.76	20.42	23.59	173.01	162.68	0.00	0.00	0	0	0		
36011769917	SMP	1	142.53	157.71	21.40	23.70	173.31	162.56	0.00	0.00	0	0	0		
36011789950	SMP	1	142.53	157.93	21.56	23.62	172.98	163.56	0.00	0.00	0	0	0		
36011809915	SMP	1	142.43	158.00	20.50	23.66	152.99	131.59	0.00	0.00	0	0	0		
36011829950	SMP	1	142.64	157.99	21.24	23.65	173.00	163.03	0.00	0.00	0	0	0		
36011849914	SMP	1	142.59	158.09	20.63	24.51	153.10	131.67	0.00	0.00	0	0	0		
36011869946	SMP	1	142.59	158.11	20.65	22.64	144.81	128.70	0.00	0.00	0	0	0		
36011889914	SMP	1	142.15	158.20	21.57	23.79	173.17	163.01	0.00	0.00	0	0	0		
36011909945	SMP	1	142.66	158.35	19.77	23.68	173.30	163.45	0.00	0.00	0	0	0		
36011929913	SMP	1	142.41	158.58	22.43	23.59	173.49	163.94	0.00	0.00	0	0	0		
36011949945	SMP	1	142.47	158.71	20.57	23.65	173.03	164.09	0.00	0.00	0	0	0		
36011969915	SMP	1	142.47	158.64	21.38	23.69	173.35	164.17	0.00	0.00	0	0	0		
36011989946	SMP	1	142.33	158.76	20.59	23.60	173.29	164.08	0.00	0.00	0	0	0		
36012009910	SMP	1	142.43	158.83	20.49	23.61	173.33	163.91	0.00	0.00	0	0	0		
36012029945	SMP	1	142.25	158.66	20.68	23.64	173.12	164.00	0.00	0.00	0	0	0		
36012049910	SMP	1	142.21	158.52	21.51	24.53	172.85	163.71	0.00	0.00	0	0	0		
36012069948	SMP	1	142.56	158.49	21.50	23.52	173.17	163.44	0.00	0.00	0	0	0		
36012089908	SMP	1	141.20	158.42	20.43	22.71	173.12	163.40	0.00	0.00	0	0	0		
36012109940	SMP	1	140.38	158.41	22.22	22.71	149.57	135.61	0.00	0.00	0	0	0		
36012129909	SMP	1	140.96	158.51	20.89	23.54	173.34	163.35	0.00	0.00	0	0	0		
36012149943	SMP	1	140.54	158.42	22.43	23.67	151.62	132.33	0.00	0.00	0	0	0		
36012169906	SMP	1	140.87	158.23	21.45	23.62	173.35	163.32	0.00	0.00	0	0	0		
36012189940	SMP	1	140.69	158.20	22.38	23.66	173.02	163.43	0.00	0.00	0	0	0		
36012209908	SMP	1	140.82	158.28	21.56	22.80	172.73	163.13	0.00	0.00	0	0	100		
36012229941	SMP	1	140.94	158.38	21.35	23.65	152.36	132.48	0.00	0.00	0	0	100		
36012249906	SMP	1	141.10	158.57	20.59	23.63	173.02	163.54	0.00	0.00	0	0	0		
36012269936	SMP	1	141.02	158.89	21.45	23.50	173.00	164.01	0.00	0.00	0	0	0		
36012289908	SMP	1	140.98	159.15	21.37	23.61	173.31	164.27	0.00	0.00	0	0	0		
36012309939	SMP	1	140.94	159.24	21.45	23.63	173.12	164.40	0.00	0.00	0	0	0		
36012329904	SMP	1	141.01	159.24	20.76	22.65	173.00	163.71	0.00	0.00	0	0	0		
36012349935	SMP	1	141.11	159.13	21.48	22.73	172.90	163.83	0.00	0.00	0	0	0		
36012369904	SMP	1	140.85	158.84	21.31	23.60	173.12	163.78	0.00	0.00	0	0	0		
36012389937	SMP	1	141.15	158.63	20.45	23.54	172.82	163.60	0.00	0.00	0	0	0		
36012409905	SMP	1	140.95	158.59	20.53	22.72	144.86	130.77	0.00	0.00	0	0	0		
36012429933	SMP	1	140.99	158.65	21.29	22.60	172.83	163.67	0.00	0.00	0	0	0		
36012449904	SMP	1	140.89	158.68	20.61	22.63	173.33	163.43	0.00	0.00	0	0	0		
36012469932	SMP	1	140.79	158.76	20.52	22.64	173.11	163.46	0.00	0.00	0	0	0		
36012489902	SMP	1	141.12	158.92	21.46	23.49	173.00	164.05	0.00	0.00	0	0	0		
36012509933	SMP	1	140.63	158.98	21.42	22.73	143.20	129.88	0.00	0.00	0	0	0		
36012529901	SMP	1	141.51	159.03	20.54	22.67	152.39	132.64	0.00	0.00	0	0	0		
36012549931	SMP	1	140.84	159.14	21.48	23.61	145.12	132.21	0.00	0.00	0	0	0		
36012569902	SMP	1	141.23	159.28	21.54	22.74	173.18	164.18	0.00	0.00	0	0	0		
36012589930	SMP	1	140.87	159.28	21.54	23.66	172.91	164.70	0.00	0.00	0	0	0		
36012609897	SMP	1	141.15	159.21	21.48	22.79	173.22	164.58	0.00	0.00	0	0	0		
36012629930	SMP	1	141.20	159.20	20.61	23.58	173.16	164.53	0.00	0.00	0	0	0		
36012649900	SMP	1	141.20	159.22	21.41	22.59	173.32	164.37	0.00	0.00	0	0	0		
36012669928	SMP	1	141.09	159.10	21.40	22.66	173.00	164.32	0.00	0.00	0	0	0		
36012689897	SMP	1	141.11	159.03	21.42	22.71	148.96	135.44	0.00	0.00	0	0	0		
36012709931	SMP	1	141.14	159.16	21.48	23.64	173.00	164.82	0.00	0.00	0	0	0		
36012729894	SMP	1	141.27	159.14	21.51	23.65	173.32	163.55	0.00	0.00	0	0	0		
36012749928	SMP	1	141.56	159.10	20.52	22.68	172.88	164.50	0.00	0.00	0	0	0		
36012769895	SMP	1	141.14	159.20	21.39	22.69	173.19	164.26	0.00	0.00	0	0	0		
36012789930	SMP	1	140.73	159.11	22.61	22.72	172.75	164.15	0.00	0.00	0	0	0		
36012809893	SMP	1	140.90	159.01	21.30	22.78	173.26	164.21	0.00	0.00	0	0	0		
36012829925	SMP	1	141.46	159.13	20.58	22.70	173.14	164.44	0.00	0.00	0	0	0		
36012849892	SMP	1	141.10	159.19	21.24	22.78	173.32	164.52	0.00	0.00	0	0	0		
36012869927	SMP	1	141.45	159.29	20.44	23.52	173.13	164.28	0.00	0.00	0	0	0		
36012889891	SMP	1	141.30	159.35	20.69	22.74	173.46	164.38	0.00	0.00	0	0	0		
36012909923	SMP	1	141.40	159.48	20.57	22.70	172.83	164.63	0.00	0.00	0	0	0		
36012929892	SMP	1	141.12	159.59	21.42	23.60	151.65	133.60	0.00	0.00	0	0	0		
36012949922	SMP	1	141.18	159.65	21.42	22.73	173.10	165.65	0.00	0.00	0	0	0		
36012969893	SMP	1	141.44	159.72	20.57	22.70	173.00	164.58	0.00	0.00	0	0	0		
36012989921	SMP	1	140.95	159.74	20.53	22.68	172.86	164.85	0.00	0.00	0	0	0		
36013009890	SMP	1	140.85	159.73	21.45	22.48	173.01	164.83	0.00	0.00	0	0	0		
36013029920	SMP	1	141.08	159.71	21.59	22.73	173.33	164.99	0.00	0.00	0	0	0		
36013049889	SMP	1	141.34	159.84	20.57	23.57	173.13	164.99	0.00	0.00	0	0	0		
36013069923	SMP	1	140.95	159.84	22.30	22.71	173.00	164.87	0.00	0.00	0	0	0		
36013089888	SMP	1	140.97	159.77	21.39	23.62	173.00	164.78	0.00	0.00	0	0	0		
36013109922	SMP	1	141.18	159.77	22.07	22.74	173.11	164.86	0.00	0.00	0	0	0		
36013129886	SMP	1	141.14	159.75	21.43	23.52	173.23	164.97	0.00	0.00	0	0	0		
36013149919	SMP	1	141.48	159.70	20.60	23.61	173.20	164.91	0.00	0.00	0	0	0		
36013169888	SMP	1	141.22	159.46	21.39	22.69	173.20	164.75	0.00	0.00	0	0	0		
36013189920	SMP	1	141.46	159.39	20.68	22.61	152.39	133.66	0.00	0.00	0	0	0		
36013209884	SMP	1	141.38	159.44	20.81	22.71	173.19	164.19	0.00	0.00	0	0	100		
