## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7343                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	800	600
## Calibration Point 0:	Position(400;300)
## Calibration Point 1:	Position(200;30)
## Calibration Point 2:	Position(760;150)
## Calibration Point 3:	Position(600;570)
## Calibration Point 4:	Position(40;450)
## [Geometry]
## Stimulus Dimension [mm]:	321	240
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023401-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2942451261	SMP	1	1397.58	505.78	1169.45	502.29	23.17	23.17	5.24	24.67	24.67	5.62	1394.74	510.99	1400.77	510.92	1169.80	506.97	1175.53	507.04	591.39	184.31	626.75	228.48	0	1	1	2	-1	-1	-12.86	58.95	747.83	40.87	60.41	754.40	0.02	0.17	-0.98	0.10	0.15	-0.98	0		
2942467922	SMP	1	1397.29	505.63	1169.01	501.75	23.05	23.05	5.23	24.44	24.44	5.61	1394.58	510.40	1400.48	510.40	1169.47	506.48	1175.29	506.42	592.58	207.92	630.49	229.58	0	1	1	2	-1	-1	-12.83	59.16	748.87	40.94	60.55	754.56	0.03	0.15	-0.99	0.11	0.15	-0.98	0		
2942484581	SMP	1	1397.30	505.10	1169.04	501.52	22.89	22.89	5.22	24.71	24.71	5.61	1394.54	510.28	1400.41	510.28	1169.34	506.32	1175.18	506.25	587.93	183.65	628.92	228.96	0	1	1	2	-1	-1	-12.83	59.25	749.64	40.98	60.61	754.79	0.03	0.17	-0.98	0.10	0.15	-0.98	0		
2942501242	SMP	1	1397.13	505.41	1168.89	501.46	23.14	23.14	5.22	24.65	24.65	5.61	1394.50	510.31	1400.41	510.32	1169.29	506.35	1175.15	506.27	590.85	197.98	630.04	225.29	0	1	1	2	-1	-1	-12.83	59.25	749.77	40.99	60.61	754.83	0.03	0.16	-0.99	0.11	0.16	-0.98	0		
2942517896	SMP	1	1397.25	505.42	1169.29	501.90	23.28	23.28	5.22	24.61	24.61	5.61	1394.54	510.38	1400.42	510.39	1169.34	506.72	1175.19	506.64	587.57	195.67	619.29	228.84	0	1	1	2	-1	-1	-12.84	59.27	750.17	41.00	60.54	755.08	0.03	0.16	-0.99	0.09	0.15	-0.98	0		
2942534558	SMP	1	1397.62	505.59	1169.24	502.13	22.98	22.98	5.22	24.54	24.54	5.60	1394.57	510.60	1400.52	510.65	1169.34	506.98	1175.26	507.03	577.43	190.07	618.73	227.45	0	1	1	2	-1	-1	-12.85	59.18	749.87	40.96	60.43	754.61	0.01	0.17	-0.99	0.10	0.16	-0.98	0		
2942551218	SMP	1	1397.61	505.69	1169.16	502.20	23.05	23.05	5.21	24.30	24.30	5.59	1394.67	510.78	1400.68	510.79	1169.40	507.08	1175.28	507.10	578.56	189.51	621.44	225.64	0	1	1	2	-1	-1	-12.87	59.10	749.27	40.96	60.42	754.74	0.02	0.17	-0.99	0.10	0.16	-0.98	0		
2942567880	SMP	1	1397.52	505.62	1169.55	502.21	23.16	23.16	5.21	24.49	24.49	5.58	1394.69	510.60	1400.71	510.66	1169.48	507.02	1175.36	506.98	581.02	194.69	606.10	228.75	0	1	1	2	-1	-1	-12.87	59.12	749.02	40.94	60.44	754.78	0.03	0.16	-0.99	0.09	0.15	-0.98	0		
2942584542	SMP	1	1397.68	505.62	1169.40	502.00	22.86	22.86	5.20	24.44	24.44	5.58	1394.64	510.42	1400.62	510.45	1169.56	506.74	1175.30	506.70	572.58	204.77	610.57	231.01	0	1	1	2	-1	-1	-12.86	59.17	749.05	41.01	60.61	756.08	0.01	0.16	-0.99	0.10	0.15	-0.98	0		
2942601202	SMP	1	1397.69	505.32	1169.53	501.64	23.17	23.17	5.21	24.29	24.29	5.57	1394.61	510.30	1400.53	510.35	1169.49	506.47	1175.34	506.43	565.56	198.01	602.50	230.33	0	1	1	2	-1	-1	-12.85	59.25	749.74	40.99	60.64	755.67	0.01	0.16	-0.99	0.09	0.16	-0.98	0		
2942617860	SMP	1	1397.82	505.34	1169.43	501.81	23.03	23.03	5.20	24.13	24.13	5.56	1394.61	510.29	1400.51	510.31	1169.47	506.36	1175.28	506.34	554.71	198.11	600.84	236.29	0	1	1	2	-1	-1	-12.86	59.30	750.35	41.03	60.71	756.25	0.00	0.16	-0.99	0.09	0.14	-0.99	0		
2942634518	SMP	1	1397.80	505.11	1169.39	501.52	22.85	22.85	5.20	24.25	24.25	5.55	1394.60	510.28	1400.49	510.29	1169.47	506.33	1175.24	506.27	548.74	191.06	600.58	230.19	0	1	1	2	-1	-1	-12.87	59.34	750.77	41.08	60.79	757.04	0.00	0.17	-0.98	0.09	0.15	-0.98	0		
2942651179	SMP	1	1397.99	505.31	1169.51	501.32	22.81	22.81	5.19	24.03	24.03	5.54	1394.74	510.35	1400.79	510.38	1169.72	506.35	1175.47	506.34	547.71	193.53	604.80	221.66	0	1	1	2	-1	-1	-12.90	59.25	749.88	41.06	60.84	757.77	0.01	0.17	-0.99	0.10	0.17	-0.98	0		
2942667842	SMP	1	1400.26	505.82	0.00	0.00	22.96	22.96	5.18	0.00	0.00	0.00	1395.91	510.48	1402.01	510.50	0.00	0.00	0.00	0.00	429.12	205.50	0.00	0.00	0	1	0	1	-1	-1	-13.17	59.15	749.04	0.00	0.00	0.00	-0.05	0.15	-0.99	0.00	0.00	0.00	0		
2942684498	SMP	1	1400.34	505.53	1172.33	502.01	22.73	22.73	5.17	24.00	24.00	5.53	1396.39	510.57	1402.36	510.54	1171.40	506.41	1177.36	506.40	453.65	193.87	502.67	260.16	0	1	1	2	-1	-1	-13.28	59.18	749.55	40.56	60.71	756.37	-0.03	0.17	-0.99	0.05	0.14	-0.99	0		
2942701161	SMP	1	1400.51	505.74	1172.48	501.87	23.17	23.17	5.18	24.26	24.26	5.53	1396.42	510.64	1402.44	510.62	1171.45	506.52	1177.38	506.49	449.17	197.40	497.49	243.87	0	1	1	2	-1	-1	-13.29	59.14	749.28	40.55	60.68	756.24	-0.03	0.16	-0.99	0.04	0.15	-0.99	0		
2942717824	SMP	1	1400.96	505.63	1172.58	501.96	22.66	22.66	5.17	23.86	23.86	5.51	1396.56	510.68	1402.47	510.72	1171.52	506.58	1177.43	506.49	425.80	189.98	494.59	252.68	0	1	1	2	-1	-1	-13.32	59.17	749.95	40.53	60.67	756.24	-0.05	0.17	-0.98	0.04	0.14	-0.99	0		
2942734484	SMP	1	1400.75	505.85	1172.60	501.81	22.90	22.90	5.17	23.70	23.70	5.49	1396.59	510.69	1402.58	510.78	1171.58	506.52	1177.48	506.50	440.92	197.84	494.55	246.45	0	1	1	2	-1	-1	-13.33	59.12	749.38	40.49	60.64	755.80	-0.04	0.16	-0.99	0.04	0.15	-0.99	0		
2942751142	SMP	1	1400.94	505.59	1172.82	501.87	22.76	22.76	5.16	23.58	23.58	5.47	1396.69	510.78	1402.63	510.80	1171.59	506.49	1177.49	506.49	433.32	183.48	488.03	254.17	0	1	1	2	-1	-1	-13.35	59.12	749.49	40.47	60.62	755.50	-0.05	0.17	-0.98	0.03	0.15	-0.99	0		
2942767803	SMP	1	1400.92	505.75	1172.64	501.96	22.25	22.25	5.13	23.83	23.83	5.46	1396.69	510.69	1402.65	510.81	1171.62	506.45	1177.47	506.47	434.09	190.06	490.44	262.06	0	1	1	2	-1	-1	-13.35	59.11	749.36	40.48	60.64	755.65	-0.04	0.16	-0.99	0.04	0.14	-0.99	0		
2942784461	SMP	1	1400.89	505.85	1172.54	501.69	22.72	22.72	5.13	23.94	23.94	5.46	1396.68	510.64	1402.65	510.76	1171.63	506.39	1177.50	506.43	435.13	196.24	493.94	253.52	0	1	1	2	-1	-1	-13.34	59.11	749.18	40.47	60.64	755.51	-0.04	0.16	-0.99	0.05	0.15	-0.99	0		
2942801124	SMP	1	1400.95	505.62	1172.78	501.60	22.73	22.73	5.13	23.98	23.98	5.46	1396.73	510.69	1402.65	510.77	1171.63	506.35	1177.54	506.39	433.31	184.95	490.16	252.66	0	1	1	2	-1	-1	-13.35	59.14	749.57	40.44	60.62	755.10	-0.04	0.17	-0.98	0.04	0.15	-0.99	0		
2942817783	SMP	1	1400.92	505.44	1172.59	501.66	22.56	22.56	5.12	23.86	23.86	5.45	1396.78	510.72	1402.68	510.79	1171.66	506.32	1177.58	506.34	434.51	173.94	494.19	255.40	0	1	1	2	-1	-1	-13.37	59.17	750.02	40.42	60.61	754.87	-0.04	0.18	-0.98	0.05	0.15	-0.99	0		
2942834443	SMP	1	1401.10	505.51	1172.88	501.43	22.51	22.51	5.12	23.24	23.24	5.42	1396.79	510.75	1402.73	510.79	1171.70	506.29	1177.65	506.30	430.28	171.40	490.45	249.58	0	1	1	2	-1	-1	-13.38	59.17	750.15	40.38	60.57	754.34	-0.05	0.18	-0.98	0.04	0.16	-0.99	0		
2942851101	SMP	1	1401.23	505.76	1172.91	501.45	22.51	22.51	5.11	23.25	23.25	5.39	1396.83	510.71	1402.84	510.81	1171.81	506.26	1177.70	506.25	427.81	184.57	490.64	251.86	0	1	1	2	-1	-1	-13.39	59.15	749.84	40.36	60.58	754.31	-0.05	0.16	-0.99	0.04	0.15	-0.99	0		
2942867766	SMP	1	1401.15	505.46	1172.72	501.04	22.43	22.43	5.10	23.83	23.83	5.40	1396.94	510.68	1402.94	510.74	1171.96	506.11	1177.80	506.16	430.45	170.93	499.01	233.68	0	1	1	2	-1	-1	-13.42	59.14	749.61	40.34	60.62	754.40	-0.04	0.18	-0.98	0.05	0.17	-0.98	0		
2942884437	SMP	1	1401.27	505.59	1172.79	500.59	22.34	22.34	5.09	23.87	23.87	5.40	1397.08	510.63	1403.03	510.65	1172.05	505.99	1178.04	506.04	429.53	179.67	512.30	183.13	0	1	1	2	-1	-1	-13.44	59.16	749.63	40.25	60.57	753.48	-0.04	0.17	-0.99	0.06	0.19	-0.98	0		
2942901087	SMP	1	1401.41	505.49	1173.24	501.05	22.26	22.26	5.07	23.20	23.20	5.38	1397.13	510.68	1403.21	510.65	1172.17	505.99	1178.15	506.05	430.25	174.12	495.17	237.70	0	1	1	2	-1	-1	-13.45	59.08	748.70	40.18	60.52	752.81	-0.04	0.17	-0.98	0.04	0.16	-0.99	0		
2942917740	SMP	1	1401.57	505.79	1173.43	501.11	21.97	21.97	5.05	23.45	23.45	5.36	1397.36	510.89	1403.33	511.03	1172.29	506.07	1178.26	506.17	429.63	172.95	492.72	232.75	0	1	1	2	-1	-1	-13.50	59.04	749.07	40.12	60.45	752.24	-0.04	0.17	-0.98	0.04	0.16	-0.99	0		
2942934405	SMP	1	1401.70	506.07	1173.72	501.06	22.15	22.15	5.04	23.44	23.44	5.35	1397.56	511.22	1403.41	511.28	1172.37	506.16	1178.30	506.26	430.19	172.45	487.27	221.68	0	1	1	2	-1	-1	-13.55	59.05	750.06	40.09	60.40	751.94	-0.04	0.17	-0.98	0.03	0.17	-0.98	0		
2942951061	SMP	1	1401.79	505.91	1173.55	501.33	21.99	21.99	5.03	23.26	23.26	5.34	1397.58	511.26	1403.45	511.31	1172.45	506.23	1178.32	506.28	429.08	163.72	491.56	232.42	0	1	1	2	-1	-1	-13.57	59.09	750.64	40.11	60.43	752.38	-0.04	0.18	-0.98	0.04	0.16	-0.99	0		
2942967725	SMP	1	1401.90	506.39	1173.73	501.02	22.13	22.13	5.02	23.34	23.34	5.33	1397.61	511.28	1403.47	511.33	1172.52	506.07	1178.42	506.10	427.22	177.97	487.68	224.75	0	1	1	2	-1	-1	-13.59	59.13	751.26	40.08	60.46	752.35	-0.05	0.16	-0.99	0.03	0.17	-0.99	0		
2942984382	SMP	1	1401.91	505.66	1173.83	500.45	21.89	21.89	5.01	23.48	23.48	5.33	1397.63	511.09	1403.47	511.16	1172.59	505.66	1178.44	505.56	425.39	154.87	485.77	217.43	0	1	1	2	-1	-1	-13.60	59.23	751.90	40.10	60.61	752.76	-0.05	0.19	-0.98	0.03	0.17	-0.98	0		
2943001044	SMP	1	1401.74	505.45	1173.62	500.33	21.70	21.70	4.99	23.53	23.53	5.33	1397.56	510.68	1403.57	510.77	1172.52	505.33	1178.36	505.33	427.22	164.11	487.36	222.14	0	1	1	2	-1	-1	-13.59	59.26	751.15	40.14	60.71	753.21	-0.04	0.18	-0.98	0.04	0.16	-0.99	0		
2943017702	SMP	1	1401.57	505.58	1173.57	500.28	22.15	22.15	4.99	23.31	23.31	5.32	1397.58	510.56	1403.50	510.60	1172.49	505.24	1178.33	505.30	432.48	178.65	488.25	221.49	0	1	1	2	-1	-1	-13.59	59.33	751.59	40.16	60.76	753.56	-0.03	0.17	-0.99	0.04	0.16	-0.99	0		
2943034362	SMP	1	1401.93	505.70	1173.65	500.09	22.05	22.05	4.99	23.66	23.66	5.33	1397.60	510.74	1403.54	510.78	1172.50	505.29	1178.33	505.29	427.10	174.73	487.03	212.59	0	1	1	2	-1	-1	-13.60	59.29	751.55	40.18	60.78	753.96	-0.05	0.17	-0.98	0.03	0.17	-0.98	0		
2943051036	SMP	1	1402.67	505.94	1174.62	500.40	22.14	22.14	4.99	23.30	23.30	5.32	1398.04	510.99	1404.03	511.04	1173.15	505.39	1179.17	505.42	414.33	174.85	479.35	220.06	0	1	1	2	-1	-1	-13.70	59.20	751.21	39.95	60.67	752.89	-0.06	0.17	-0.98	0.02	0.16	-0.99	0		
2943067685	SMP	1	1402.93	506.08	1174.64	500.61	22.04	22.04	4.99	23.28	23.28	5.32	1398.35	511.23	1404.37	511.32	1173.36	505.77	1179.24	505.69	411.81	169.11	480.99	217.64	0	1	1	2	-1	-1	-13.77	59.09	750.68	39.94	60.64	753.44	-0.06	0.17	-0.98	0.03	0.17	-0.98	0		
2943084343	SMP	1	1403.04	506.76	1175.01	500.58	21.90	21.90	4.98	23.34	23.34	5.31	1398.48	511.43	1404.43	511.43	1173.37	506.05	1179.30	506.23	408.97	201.50	469.96	189.00	0	1	1	2	-1	-1	-13.80	59.06	750.74	39.92	60.52	753.20	-0.06	0.15	-0.99	0.01	0.19	-0.98	0		
2943101009	SMP	1	1403.27	506.93	1175.05	500.99	21.85	21.85	4.97	23.06	23.06	5.30	1398.48	511.63	1404.44	511.61	1173.40	506.14	1179.33	506.27	393.37	204.69	461.85	212.01	0	1	1	2	-1	-1	-13.80	59.01	750.67	39.91	60.50	753.15	-0.07	0.15	-0.99	0.01	0.17	-0.98	0		
2943117664	SMP	1	1403.09	506.64	1175.05	500.62	22.25	22.25	4.98	23.24	23.24	5.29	1398.56	511.44	1404.46	511.46	1173.41	506.06	1179.32	506.23	402.25	199.63	460.74	185.22	0	1	1	2	-1	-1	-13.82	59.09	751.16	39.91	60.51	753.14	-0.06	0.16	-0.99	0.01	0.19	-0.98	0		
2943134333	SMP	1	1403.10	506.36	1174.63	500.37	22.23	22.23	4.99	23.47	23.47	5.30	1398.53	511.24	1404.42	511.34	1173.40	505.74	1179.28	505.64	397.57	191.48	476.19	198.80	0	1	1	2	-1	-1	-13.81	59.16	751.51	39.92	60.63	753.19	-0.06	0.16	-0.98	0.03	0.18	-0.98	0		
2943150983	SMP	1	1402.92	505.92	1174.94	499.94	22.19	22.19	4.99	23.53	23.53	5.30	1398.22	510.80	1404.25	510.96	1173.24	505.23	1179.28	505.29	392.98	189.63	456.26	198.80	0	1	1	2	-1	-1	-13.74	59.19	750.70	39.89	60.65	752.23	-0.06	0.16	-0.98	0.01	0.18	-0.98	0		
2943167649	SMP	1	1402.90	505.68	1174.53	499.68	22.17	22.17	5.00	23.28	23.28	5.30	1398.08	510.55	1404.12	510.57	1173.10	505.09	1179.16	505.18	387.09	194.45	469.05	187.84	0	1	1	2	-1	-1	-13.70	59.23	750.30	39.87	60.61	751.34	-0.07	0.16	-0.98	0.03	0.19	-0.98	0		
2943184304	SMP	1	1402.78	505.59	1174.32	499.88	22.05	22.05	4.99	23.72	23.72	5.31	1398.02	510.56	1404.02	510.66	1173.02	505.15	1179.13	505.21	386.05	189.63	474.29	195.50	0	1	1	2	-1	-1	-13.68	59.21	750.09	39.81	60.49	749.98	-0.07	0.17	-0.98	0.03	0.18	-0.98	0		
2943200987	SMP	1	1402.73	505.96	1174.47	500.27	21.88	21.88	4.98	23.60	23.60	5.31	1398.12	510.84	1404.09	511.00	1173.06	505.33	1179.15	505.39	388.98	192.42	467.33	205.82	0	1	1	2	-1	-1	-13.70	59.11	749.80	39.75	60.36	748.94	-0.06	0.16	-0.98	0.03	0.17	-0.99	0		
2943217630	SMP	1	1402.84	506.07	1174.48	500.79	22.54	22.54	5.00	23.63	23.63	5.32	1398.39	511.23	1404.36	511.30	1173.23	505.85	1179.19	505.81	391.26	182.74	470.05	211.16	0	1	1	2	-1	-1	-13.76	59.01	749.59	39.75	60.29	749.40	-0.05	0.17	-0.98	0.03	0.17	-0.99	0		
2943234289	SMP	1	1403.11	506.57	1174.84	501.13	22.53	22.53	5.01	23.86	23.86	5.33	1398.52	511.35	1404.44	511.39	1173.33	506.12	1179.30	506.27	389.41	200.91	460.48	211.53	0	1	1	2	-1	-1	-13.78	59.00	749.75	39.71	60.17	749.01	-0.06	0.16	-0.99	0.02	0.17	-0.99	0		
2943250949	SMP	1	1403.26	506.66	1174.70	500.77	22.37	22.37	5.02	23.36	23.36	5.32	1398.59	511.41	1404.46	511.46	1173.40	506.17	1179.29	506.23	386.55	202.84	468.76	188.79	0	1	1	2	-1	-1	-13.80	59.01	750.17	39.73	60.22	749.63	-0.07	0.15	-0.99	0.03	0.18	-0.98	0		
2943267606	SMP	1	1403.19	506.63	1174.66	501.22	22.30	22.30	5.02	23.64	23.64	5.32	1398.58	511.36	1404.47	511.41	1173.40	506.17	1179.32	506.28	387.00	202.97	470.39	216.50	0	1	1	2	-1	-1	-13.81	59.06	750.59	39.71	60.19	749.36	-0.06	0.15	-0.99	0.03	0.16	-0.99	0		
2943284263	SMP	1	1403.22	506.40	1174.85	500.62	22.31	22.31	5.03	23.45	23.45	5.31	1398.48	511.26	1404.44	511.33	1173.33	505.95	1179.32	506.01	385.69	197.34	466.03	195.48	0	1	1	2	-1	-1	-13.79	59.07	750.43	39.69	60.20	748.71	-0.07	0.16	-0.98	0.02	0.18	-0.98	0		
2943300926	SMP	1	1403.03	506.13	1174.69	500.61	22.31	22.31	5.03	23.83	23.83	5.33	1398.21	510.94	1404.29	511.12	1173.28	505.55	1179.19	505.47	383.92	196.66	466.94	225.95	0	1	1	2	-1	-1	-13.72	59.06	749.47	39.73	60.34	749.12	-0.07	0.16	-0.98	0.02	0.16	-0.99	0		
2943317585	SMP	1	1402.91	505.91	1174.56	500.65	22.65	22.65	5.04	23.75	23.75	5.33	1398.15	510.77	1404.14	510.78	1173.25	505.34	1179.25	505.37	383.07	198.00	468.58	242.72	0	1	1	2	-1	-1	-13.70	59.13	749.61	39.70	60.35	748.72	-0.07	0.16	-0.99	0.03	0.15	-0.99	0		
2943334247	SMP	1	1403.05	505.94	1174.73	500.46	22.55	22.55	5.05	23.85	23.85	5.34	1398.17	510.79	1404.23	510.78	1173.33	505.33	1179.32	505.34	380.49	199.79	468.04	236.68	0	1	1	2	-1	-1	-13.70	59.07	748.91	39.68	60.33	748.49	-0.07	0.16	-0.99	0.03	0.16	-0.99	0		
2943350906	SMP	1	1403.07	506.10	1174.89	500.42	22.56	22.56	5.05	23.77	23.77	5.34	1398.25	510.95	1404.29	511.10	1173.36	505.49	1179.28	505.44	381.02	197.95	463.81	227.30	0	1	1	2	-1	-1	-13.71	58.99	748.56	39.70	60.33	748.90	-0.07	0.16	-0.98	0.02	0.16	-0.99	0		
2943367568	SMP	1	1403.43	506.49	1174.87	500.76	22.76	22.76	5.07	24.06	24.06	5.36	1398.53	511.23	1404.43	511.34	1173.42	505.79	1179.38	505.81	376.90	201.62	463.53	228.61	0	1	1	2	-1	-1	-13.78	58.98	749.32	39.68	60.25	748.82	-0.08	0.15	-0.98	0.02	0.16	-0.99	0		
2943384228	SMP	1	1403.34	506.41	1175.07	501.08	22.58	22.58	5.07	24.08	24.08	5.37	1398.61	511.31	1404.45	511.36	1173.54	506.07	1179.49	506.15	377.40	199.15	460.57	230.06	0	1	1	2	-1	-1	-13.80	59.04	750.17	39.65	60.18	748.90	-0.07	0.16	-0.98	0.02	0.16	-0.99	0		
2943400894	SMP	1	1403.46	506.89	1175.10	501.25	22.62	22.62	5.08	23.97	23.97	5.38	1398.61	511.39	1404.49	511.45	1173.66	506.19	1179.50	506.18	374.45	210.47	459.03	234.04	0	1	1	2	-1	-1	-13.81	59.04	750.37	39.69	60.24	749.82	-0.07	0.14	-0.99	0.02	0.16	-0.99	0		
2943417545	SMP	1	1403.15	506.91	1175.22	501.21	22.68	22.68	5.09	24.07	24.07	5.39	1398.61	511.40	1404.49	511.44	1173.65	506.16	1179.53	506.19	379.59	218.89	456.13	233.94	0	1	1	2	-1	-1	-13.82	59.08	750.96	39.71	60.28	750.32	-0.06	0.14	-0.99	0.02	0.16	-0.99	0		
2943434212	SMP	1	1403.13	506.77	1175.20	500.96	22.94	22.94	5.10	24.40	24.40	5.41	1398.59	511.34	1404.47	511.41	1173.64	506.09	1179.51	506.13	381.48	215.02	454.48	225.92	0	1	1	2	-1	-1	-13.83	59.14	751.53	39.75	60.36	751.07	-0.06	0.15	-0.99	0.02	0.17	-0.99	0		
2943450867	SMP	1	1403.24	506.19	1175.25	500.72	22.20	22.20	5.09	23.82	23.82	5.41	1398.59	511.27	1404.44	511.34	1173.67	505.84	1179.50	506.02	377.60	190.71	452.04	218.58	0	1	1	2	-1	-1	-13.84	59.22	752.32	39.80	60.48	752.07	-0.07	0.17	-0.98	0.01	0.17	-0.98	0		
2943467531	SMP	1	1403.41	506.47	1175.07	500.67	22.52	22.52	5.09	24.19	24.19	5.42	1398.58	511.25	1404.45	511.34	1173.67	505.74	1179.47	505.74	373.51	201.08	453.50	224.98	0	1	1	2	-1	-1	-13.85	59.25	752.74	39.87	60.61	753.21	-0.07	0.16	-0.98	0.02	0.17	-0.99	0		
2943484188	SMP	1	1403.27	506.45	1175.12	500.56	22.66	22.66	5.10	24.02	24.02	5.43	1398.58	511.25	1404.45	511.31	1173.71	505.64	1179.49	505.59	376.63	201.39	452.93	223.10	0	1	1	2	-1	-1	-13.85	59.29	753.13	39.91	60.72	754.16	-0.07	0.16	-0.99	0.02	0.17	-0.99	0		
2943500855	SMP	1	1403.24	506.16	1175.34	500.66	22.50	22.50	5.10	24.03	24.03	5.44	1398.58	511.21	1404.45	511.31	1173.77	505.66	1179.54	505.60	377.31	184.65	449.19	224.51	0	1	1	2	-1	-1	-13.86	59.32	753.50	39.95	60.80	755.21	-0.07	0.17	-0.98	0.01	0.16	-0.99	0		
2943517498	SMP	1	1403.44	506.50	1175.26	500.77	22.68	22.68	5.11	23.91	23.91	5.44	1398.59	511.26	1404.48	511.34	1173.80	505.69	1179.59	505.61	373.38	199.27	449.00	225.34	0	1	1	2	-1	-1	-13.87	59.32	753.60	39.97	60.85	755.80	-0.07	0.16	-0.98	0.02	0.16	-0.99	0		
2943534168	SMP	1	1403.29	506.21	1175.19	500.78	22.95	22.95	5.12	24.02	24.02	5.44	1398.61	511.24	1404.46	511.33	1173.82	505.70	1179.59	505.70	376.36	181.31	450.44	224.39	0	1	1	2	-1	-1	-13.88	59.36	754.05	40.02	60.91	756.71	-0.07	0.17	-0.98	0.02	0.16	-0.99	0		
2943550836	SMP	1	1403.53	506.35	1175.02	500.81	22.64	22.64	5.13	24.09	24.09	5.45	1398.61	511.26	1404.48	511.35	1173.85	505.79	1179.64	505.77	370.87	184.00	455.86	222.69	0	1	1	2	-1	-1	-13.89	59.38	754.41	40.04	60.93	757.30	-0.08	0.16	-0.98	0.03	0.16	-0.99	0		
2943567491	SMP	1	1403.61	506.47	1175.32	500.93	22.80	22.80	5.14	24.54	24.54	5.48	1398.63	511.29	1404.48	511.37	1173.89	505.84	1179.74	505.99	365.76	187.94	452.30	221.58	0	1	1	2	-1	-1	-13.90	59.42	754.97	40.03	60.91	757.35	-0.08	0.16	-0.98	0.02	0.16	-0.99	0		
2943584146	SMP	1	1403.50	506.76	1175.42	501.17	22.87	22.87	5.15	24.07	24.07	5.48	1398.63	511.36	1404.52	511.43	1173.93	505.96	1179.86	506.12	369.18	203.94	451.97	223.52	0	1	1	2	-1	-1	-13.91	59.42	755.14	39.99	60.84	756.92	-0.08	0.15	-0.99	0.02	0.16	-0.99	0		
2943600810	SMP	1	1403.56	506.78	1175.46	501.03	22.64	22.64	5.15	24.15	24.15	5.48	1398.66	511.36	1404.55	511.45	1174.03	505.94	1180.08	506.10	366.57	203.18	455.95	220.83	0	1	1	2	-1	-1	-13.92	59.43	755.37	39.87	60.73	755.53	-0.08	0.15	-0.99	0.03	0.16	-0.99	0		
2943617468	SMP	1	1403.65	506.56	1175.71	501.05	22.62	22.62	5.14	24.01	24.01	5.48	1398.71	511.34	1404.60	511.42	1174.06	505.92	1180.14	506.09	363.34	191.25	452.43	223.10	0	1	1	2	-1	-1	-13.93	59.45	755.54	39.77	60.60	753.81	-0.08	0.16	-0.98	0.02	0.16	-0.99	0		
2943634131	SMP	1	1403.66	506.67	1175.53	501.24	22.68	22.68	5.15	24.35	24.35	5.48	1398.70	511.32	1404.57	511.41	1174.05	505.89	1180.14	505.93	360.64	198.21	455.34	235.43	0	1	1	2	-1	-1	-13.93	59.46	755.64	39.69	60.50	752.26	-0.08	0.15	-0.99	0.03	0.15	-0.99	0		
2943650790	SMP	1	1403.77	506.61	1175.63	500.85	22.71	22.71	5.15	23.93	23.93	5.47	1398.68	511.29	1404.54	511.39	1173.96	505.79	1180.03	505.86	355.13	197.22	451.86	227.04	0	1	1	2	-1	-1	-13.92	59.47	755.66	39.66	60.44	751.29	-0.09	0.15	-0.98	0.02	0.16	-0.99	0		
2943667451	SMP	1	1403.48	506.45	1175.49	500.95	22.77	22.77	5.15	24.36	24.36	5.48	1398.64	511.27	1404.47	511.35	1173.89	505.74	1179.82	505.64	359.09	191.96	449.42	236.97	0	1	1	2	-1	-1	-13.91	59.50	755.90	39.75	60.55	752.24	-0.08	0.16	-0.98	0.02	0.15	-0.99	0		
2943684109	SMP	1	1403.41	506.12	1175.23	500.55	22.74	22.74	5.16	24.13	24.13	5.48	1398.64	511.22	1404.46	511.29	1173.81	505.58	1179.64	505.49	358.98	178.07	453.58	228.49	0	1	1	2	-1	-1	-13.92	59.54	756.22	39.85	60.69	753.53	-0.07	0.17	-0.98	0.02	0.16	-0.99	0		
